id,CCP,y_pred,prob_true,prob_false,difference,lime
35046760,FALSE,0,0.299,0.701,0.402,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含obsole,不包含sample,不包含personal,不包含mirror,不包含Tutorial,不包含collectionof,不包含demo,不包含clone,不包含dot），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含tool,不包含server,不包含readme_usage,不包含system,不包含component,不包含app,不包含library）。》"
487511,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含dot,不包含collectionof,不包含Tutorial,不包含sample,不包含personal,不包含demo,不包含mirror,不包含example,不包含my），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含app,不包含library）。》"
2226488,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含dot,不包含demo,不包含mirror,不包含obsole,不包含fork,不包含deprecated,不包含Tutorial,不包含personal），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含library,不包含readme_usage,不包含app,不包含readme_author）。》"
710085,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含sample,不包含demo,不包含dot,不包含personal,不包含Tutorial,不包含deprecated,不包含obsole,不包含fork,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含inactive,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_wiki）。》"
1910808,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含mirror,不包含dot,不包含Tutorial,不包含personal,不包含unmaintained,不包含sample,不包含fork,不包含collectionof,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含library,不包含component,不包含readme_author,不包含module）。》"
2513654,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含deprecated,不包含fork,不包含dot,不包含collectionof,不包含unmaintained,不包含documentation,不包含Tutorial,不包含personal,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含longer,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含library,不包含readme_wiki）。》"
2509549,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含dot,不包含sample,不包含personal,不包含Tutorial,不包含unmaintained,不包含resume,不包含demo,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含app,不包含inactive,不包含module）。》"
2511307,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含mirror,不包含sample,不包含collectionof,不包含fork,不包含deprecated,不包含personal,不包含demo,不包含Tutorial,不包含obsole,不包含dot），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含readme_wiki,不包含app）。》"
2512067,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含deprecated,不包含dot,不包含demo,不包含documentation,不包含mirror,不包含unmaintained,不包含Tutorial,不包含collectionof,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含library）。》"
2514305,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含personal,不包含collectionof,不包含dot,不包含obsole,不包含Tutorial,不包含deprecated,不包含fork,不包含example,不包含abondoned），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含readme_install,不包含library）。》"
2511488,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含unmaintained,不包含demo,不包含deprecated,不包含mirror,不包含personal,不包含sample,不包含fork,不包含collectionof,不包含dot,不包含Tutorial），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含tool,不包含server,不包含readme_usage,不包含app,不包含readme_author,不包含readme_wiki,不包含library）。》"
2514005,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含deprecated,不包含abondoned,不包含dot,不包含Tutorial,不包含collectionof,不包含sample,不包含personal,不包含mirror,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_author,不包含readme_wiki）。》"
2517908,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含dot,不包含obsole,不包含demo,不包含clone,不包含Tutorial,不包含personal,不包含sample,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_reportbug,不包含readme_usage,不包含app,不包含readme_author,不包含readme_install,不包含readme_wiki）。》"
2520075,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含mirror,不包含sample,不包含personal,不包含collectionof,不包含dot,不包含demo,不包含deprecated,不包含Tutorial,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含readme_contact,不包含library,不包含readme_author）。》"
2646935,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含obsole,不包含sample,不包含collectionof,不包含dot,不包含fork,不包含unmaintained,不包含Tutorial,不包含personal,不包含abondoned），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含inactive,不包含readme_author,不包含app,不包含readme_wiki）。》"
11076154,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含dot,不包含demo,不包含sample,不包含collectionof,不包含Tutorial,不包含personal,不包含fork,不包含mirror,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含plugin,不包含server,不包含readme_reportbug,不包含tool,不包含inactive,不包含component,不包含readme_usage,不包含readme_author,不包含library）。》"
2544153,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含fork,不包含Tutorial,不包含mirror,不包含sample,不包含dot,不包含deprecated,不包含clone,不包含example,不包含personal），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含readme_wiki,不包含system,不包含readme_author）。》"
2146147,TRUE,1,0.702,0.298,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含obsole,不包含personal,不包含mirror,不包含Tutorial,不包含collectionof,不包含demo,不包含dot,不包含unmaintained,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含library,不包含app,不包含localization,不包含readme_author）。》"
2512188,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含fork,不包含sample,不包含mirror,不包含dot,不包含example,不包含personal,不包含Tutorial,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含app,不包含readme_usage,不包含abondoned,不包含readme_author）。》"
2511609,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含Tutorial,不包含sample,不包含deprecated,不包含demo,不包含personal,不包含obsole,不包含mirror,不包含fork,不包含dot,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含inactive,不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含readme_author,不包含readme_wiki,不包含app）。》"
2845345,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含personal,不包含Tutorial,不包含sample,不包含dot,不包含mirror,不包含fork,不包含demo,不包含unmaintained），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含app,不包含readme_usage,不包含readme_author,不包含library,不包含component）。》"
2547564,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含obsole,不包含deprecated,不包含dot,不包含Tutorial,不包含collectionof,不包含fork,不包含unmaintained,不包含personal,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含tool,不包含server,不包含inactive,不包含library,不包含readme_usage,不包含app,不包含readme_wiki）。》"
32826777,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含dot,不包含sample,不包含Tutorial,不包含mirror,不包含demo,不包含personal,不包含cookbook,不包含documentation,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含library,不包含readme_author,不包含app,不包含readme_wiki）。》"
84133,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含sample,不包含collectionof,不包含dot,不包含personal,不包含mirror,不包含demo,不包含Tutorial,不包含obsole,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含system）。》"
269468,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含fork,不包含mirror,不包含dot,不包含collectionof,不包含personal,不包含Tutorial,不包含demo,不包含obsole,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含component,不包含app,不包含readme_author,不包含readme_install）。》"
390066,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含fork,不包含unmaintained,不包含personal,不包含sample,不包含Tutorial,不包含obsole,不包含demo,不包含mirror,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含library,不包含readme_author）。》"
461894,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含personal,不包含mirror,不包含demo,不包含deprecated,不包含sample,不包含Tutorial,不包含obsole,不包含dot,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含plugin,不包含readme_reportbug,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含library,不包含system）。》"
519566,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含fork,不包含collectionof,不包含dot,不包含personal,不包含unmaintained,不包含Tutorial,不包含demo,不包含example,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_wiki,不包含app,不包含readme_author,不包含readme_contact）。》"
725306,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含collectionof,不包含personal,不包含deprecated,不包含sample,不包含Tutorial,不包含demo,不包含dot,不包含mirror,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含component,不包含readme_install）。》"
771577,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含personal,不包含Tutorial,不包含dot,不包含deprecated,不包含fork,不包含demo,不包含mirror,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含library,不包含tool,不包含app,不包含readme_usage,不包含readme_wiki,不包含readme_author）。》"
850843,TRUE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含fork,不包含deprecated,不包含obsole,不包含Tutorial,不包含personal,不包含dot,不包含mirror,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_cookbook,不包含readme_usage,不包含app,不包含component）。》"
1102669,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含personal,不包含fork,不包含deprecated,不包含mirror,不包含Tutorial,不包含unmaintained,不包含dot,不包含sample,不包含demo,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含tool,不包含server,不包含component,不包含readme_usage,不包含readme_author,不包含app）。》"
1249585,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含personal,不包含sample,不包含dot,不包含collectionof,不包含Tutorial,不包含mirror,不包含example,不包含demo,不包含clone,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含app,不包含readme_usage,不包含readme_cookbook,不包含readme_author）。》"
2227800,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含obsole,不包含fork,不包含collectionof,不包含personal,不包含demo,不包含mirror,不包含Tutorial,不包含dot,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含readme_install,不包含app）。》"
1469026,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含collectionof,不包含dot,不包含deprecated,不包含personal,不包含unmaintained,不包含mirror,不包含Tutorial,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含moved,不包含tool,不包含readme_usage,不包含app,不包含readme_wiki,不包含readme_author）。》"
1478993,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含mirror,不包含fork,不包含sample,不包含collectionof,不包含demo,不包含dot,不包含Tutorial,不包含personal,不包含clone），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含inactive,不包含component,不包含server,不包含tool,不包含readme_usage,不包含readme_wiki,不包含readme_author）。》"
2196164,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含Tutorial,不包含sample,不包含personal,不包含deprecated,不包含demo,不包含collectionof,不包含mirror,不包含dot,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含library）。》"
2226216,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含personal,不包含sample,不包含obsole,不包含dot,不包含collectionof,不包含Tutorial,不包含demo,不包含deprecated,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含readme_author,不包含app,不包含library,不包含readme_wiki）。》"
2499181,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含dot,不包含fork,不包含personal,不包含collectionof,不包含obsole,不包含sample,不包含mirror,不包含deprecated,不包含Tutorial,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含app）。》"
2506257,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含deprecated,不包含Tutorial,不包含demo,不包含dot,不包含collectionof,不包含obsole,不包含mirror,不包含personal），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含inactive,不包含readme_author,不包含library,不包含app）。》"
2506355,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含fork,不包含sample,不包含personal,不包含unmaintained,不包含deprecated,不包含dot,不包含mirror,不包含Tutorial,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含readme_author,不包含inactive,不包含app）。》"
2506356,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含Tutorial,不包含fork,不包含collectionof,不包含sample,不包含mirror,不包含dot,不包含personal,不包含demo,不包含obsole,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含app,不包含readme_author,不包含readme_wiki）。》"
2507410,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含Tutorial,不包含sample,不包含personal,不包含collectionof,不包含dot,不包含demo,不包含fork,不包含clone,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含inactive,不包含app,不包含readme_author,不包含readme_wiki）。》"
2508321,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含mirror,不包含sample,不包含Tutorial,不包含demo,不包含fork,不包含deprecated,不包含personal,不包含dot,不包含collectionof,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含inactive,不包含server,不包含localization,不包含readme_usage,不包含tool,不包含app,不包含readme_author）。》"
2508788,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含sample,不包含fork,不包含Tutorial,不包含personal,不包含mirror,不包含demo,不包含dot,不包含my,不包含cookbook），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_cookbook,不包含readme_usage,不包含app,不包含library,不包含readme_author）。》"
2509058,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含dot,不包含sample,不包含unmaintained,不包含mirror,不包含Tutorial,不包含fork,不包含collectionof,不包含demo,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含inactive,不包含plugin,不包含server,不包含readme_author,不包含component,不包含app,不包含tool,不包含readme_wiki）。》"
2509414,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含deprecated,不包含unmaintained,不包含sample,不包含obsole,不包含Tutorial,不包含dot,不包含mirror,不包含cookbook,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含library,不包含app,不包含readme_wiki）。》"
2510113,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含personal,不包含deprecated,不包含fork,不包含mirror,不包含Tutorial,不包含unmaintained,不包含collectionof,不包含sample,不包含demo,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_cookbook,不包含component,不包含readme_author,不包含system）。》"
2510132,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含fork,不包含dot,不包含personal,不包含documentation,不包含deprecated,不包含collectionof,不包含sample,不包含mirror,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含library）。》"
2510139,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含unmaintained,不包含sample,不包含Tutorial,不包含demo,不包含personal,不包含mirror,不包含dot,不包含deprecated,不包含abondoned），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含inactive,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含library）。》"
2510420,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含deprecated,不包含personal,不包含fork,不包含sample,不包含dot,不包含unmaintained,不包含demo,不包含Tutorial,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含inactive,不包含readme_reportbug,不包含plugin,不包含tool,不包含readme_usage,不包含server,不包含component,不包含readme_author,不包含library）。》"
2510613,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含dot,不包含sample,不包含unmaintained,不包含mirror,不包含personal,不包含fork,不包含Tutorial,不包含demo,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含app,不包含library,不包含readme_author,不包含readme_install）。》"
2510791,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含fork,不包含collectionof,不包含deprecated,不包含personal,不包含Tutorial,不包含dot,不包含mirror,不包含demo,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含inactive,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含library）。》"
2510811,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含fork,不包含personal,不包含obsole,不包含sample,不包含dot,不包含mirror,不包含collectionof,不包含example,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含component,不包含tool,不包含server,不包含readme_usage,不包含app,不包含readme_contact,不包含system）。》"
2508546,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含dot,不包含obsole,不包含sample,不包含Tutorial,不包含fork,不包含personal,不包含demo,不包含mirror,不包含clone），其负面解释(也就是预测为非CCP)为（该项目不包含inactive,不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含app,不包含library）。》"
2508589,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含fork,不包含collectionof,不包含personal,不包含sample,不包含mirror,不包含Tutorial,不包含dot,不包含demo,不包含cookbook），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含tool,不包含library,不包含readme_usage,不包含app,不包含readme_contact,不包含component）。》"
2509424,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含dot,不包含obsole,不包含collectionof,不包含mirror,不包含deprecated,不包含Tutorial,不包含fork,不包含personal,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含app,不包含component,不包含library,不包含readme_install）。》"
2509518,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含obsole,不包含mirror,不包含Tutorial,不包含dot,不包含collectionof,不包含personal,不包含unmaintained,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含inactive,不包含server,不包含tool,不包含readme_author,不包含readme_usage,不包含component,不包含system）。》"
2509532,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含dot,不包含collectionof,不包含personal,不包含Tutorial,不包含deprecated,不包含demo,不包含obsole,不包含documentation,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含inactive,不包含server,不包含component,不包含tool,不包含readme_usage,不包含readme_wiki,不包含app）。》"
2509999,FALSE,0,0.298,0.702,0.404,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含fork,不包含personal,不包含unmaintained,不包含Tutorial,不包含sample,不包含dot,不包含documentation,不包含collectionof,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_unmaintained,不包含readme_usage,不包含library,不包含readme_author）。》"
